gid,state,lat,long
4227938,Karnataka,12.3158,76.6565
4227939,Gujarat,21.3945,72.9369
4227940,Gujarat,21.3622,72.047
4227941,Uttar Pradesh,28.9942,77.9957
4227942,Gujarat,21.7466,72.1548
4227943,Uttarakhand,29.8377,77.918
4227944,Odisha,20.6324,85.3141
4227945,Gujarat,24.3088,71.8325
4227946,Madhya Pradesh,22.6021,79.602
4227947,Tamil Nadu,10.0391,79.2329
4227948,Uttar Pradesh,27.16,78.3965
4227949,Gujarat,22.9545,73.3365
4227950,Rajasthan,24.9576,73.8653
4227951,Madhya Pradesh,23.4841,80.1063
4227952,Kerala,8.3929,77.0026
4227953,Maharashtra,19.0719,72.8375
4227954,Jharkhand,24.2766,86.3742
4227955,West Bengal,22.8056,88.3706
4227956,Madhya Pradesh,22.9042,74.5416
4227957,Himachal Pradesh,31.6828,76.5236
4227958,Kerala,9.4396,76.5612
4227959,Andhra Pradesh,18.0531,83.4048
4227960,Maharashtra,21.4215,78.7704
4227961,Uttar Pradesh,25.6189,83.7508
4227962,Madhya Pradesh,22.6034,75.314
4227963,Himachal Pradesh,32.0379,76.8439
4227977,Madhya Pradesh,23.9451,76.0953
4227978,Karnataka,17.3331,76.8365
4227979,Jharkhand,23.8204,84.5937
4227980,Maharashtra,19.1722,77.2951
4227981,Maharashtra,20.3949,78.1283
4227982,Maharashtra,20.6034,74.1309
4227983,Kerala,11.7478,75.5019
4227984,Tamil Nadu,10.9157,77.0401
4227985,Maharashtra,19.1993,72.8495
4227986,Tamil Nadu,11.2982,79.5506
4227987,West Bengal,22.722,88.4909
4227988,Maharashtra,18.499,73.9346
4227989,Bihar,24.9316,86.223
4227990,Bihar,25.5514,84.6703
4227991,Maharashtra,20.8886,74.7604
4227992,Gujarat,21.8661,73.5015
4227993,Uttar Pradesh,25.1741,83.1834
4227994,Kerala,9.6022,76.6827
4227995,Kerala,10.6552,76.5118
4227996,Haryana,29.3841,76.9719
4227997,Uttar Pradesh,25.5608,83.2627
4227998,Uttar Pradesh,29.1011,77.2761
4227999,Tamil Nadu,10.9032,78.6042
4228000,Bihar,25.5018,86.466
4228001,Rajasthan,26.8402,76.0482
4228002,Himachal Pradesh,31.9716,75.9126
4228003,Uttar Pradesh,28.0121,78.2519
4228004,Jharkhand,24.3724,83.7368
4228005,Maharashtra,19.1239,72.8284
4228006,Bihar,24.5532,86.3975
4228007,Tamil Nadu,10.3762,77.975
4228008,Karnataka,15.3716,74.7614
4228009,Odisha,20.7542,84.8173
4228010,Assam,26.7587,94.2142
4228011,Gujarat,21.7312,73.1514
4228012,Maharashtra,21.3657,74.2407
4228013,Tamil Nadu,11.1018,76.9358
4228014,Bihar,25.6013,85.1388
4228015,Telangana,17.3696,78.5305
4228016,Bihar,25.9322,86.6074
4228017,Tamil Nadu,12.4058,79.8129
4228018,Tamil Nadu,13.0518,80.2763
4228019,Madhya Pradesh,22.7549,75.8981
4228020,Gujarat,20.7656,73.0681
4228021,Gujarat,23.2217,73.2172
4228022,Uttarakhand,29.8565,77.879
4228023,Madhya Pradesh,22.0925,79.5481
4228024,Maharashtra,19.1697,73.0045
4228025,Karnataka,16.0128,76.4428
4228026,Maharashtra,16.6922,74.2195
4228027,Uttar Pradesh,28.6688,77.4276
4228028,Uttar Pradesh,27.3385,80.1149
4228029,Uttar Pradesh,27.7009,79.4507
4228030,Jharkhand,24.376,85.4839
4228031,Jharkhand,24.839,87.2138
4228032,Kerala,12.0484,75.3484
4228033,Gujarat,22.8366,69.3471
4228034,Jharkhand,23.9447,85.8587
4228035,Punjab,31.6822,75.819
4228036,Uttar Pradesh,28.1266,77.5613
4228037,Rajasthan,26.8513,75.7646
4228038,Maharashtra,19.063,72.8842
4228039,Meghalaya,25.3619,92.3639
4228040,Uttar Pradesh,26.3102,82.737
4228041,Uttar Pradesh,25.7385,82.6919
4228042,Punjab,30.6733,74.3593
4228043,Punjab,31.6293,74.8077
4228044,Uttar Pradesh,26.2811,83.7058
4228045,Kerala,11.9624,75.7182
4228046,Madhya Pradesh,23.8453,78.7341
4228047,Maharashtra,19.1023,80.1494
4228048,Delhi,28.552,77.2685
4228049,Madhya Pradesh,21.9146,75.7431
4228050,Uttar Pradesh,28.9616,78.3899
4228051,Jharkhand,24.2004,85.9298
4228052,Uttar Pradesh,28.5357,77.3974
4228053,Uttar Pradesh,25.8059,81.1233
4228054,Chhattisgarh,21.9109,81.9475
4228055,Odisha,19.4888,84.1798
4228056,Karnataka,16.3517,76.3975
4228057,Uttar Pradesh,27.5755,77.6886
4228058,Maharashtra,18.9741,73.0306
4228059,Madhya Pradesh,23.1815,77.4376
4228060,Karnataka,14.3798,75.0964
4228061,Tamil Nadu,11.0179,76.9843
4228062,Madhya Pradesh,23.8362,79.4373
4228063,Rajasthan,26.8104,75.9028
4228064,Madhya Pradesh,22.3604,74.6037
4228065,Madhya Pradesh,22.7177,75.8211
4228066,Maharashtra,19.0679,72.8988
4228067,Uttar Pradesh,30.1684,77.6157
4228068,Maharashtra,17.17,74.2442
4228069,Jharkhand,22.7306,85.9567
4228070,Uttar Pradesh,25.4379,81.8407
4228071,Maharashtra,17.9579,74.0005
4228072,Gujarat,22.5569,72.9629
4228073,Rajasthan,26.6972,77.9007
4228074,Maharashtra,16.4161,74.0954
4228075,Jharkhand,23.8562,84.7514
4228076,Maharashtra,20.0531,78.9445
4228077,Madhya Pradesh,24.9968,79.0454
4228078,Gujarat,23.6003,72.793
4228079,Maharashtra,20.4578,76.4626
4228080,Madhya Pradesh,22.2931,74.4276
4228081,Himachal Pradesh,30.9038,77.0865
4228082,Uttar Pradesh,28.1906,78.6367
4228083,Maharashtra,18.4024,76.2393
4228084,Maharashtra,21.5517,76.8881
4228085,Uttar Pradesh,27.3771,81.9858
4228086,Tamil Nadu,11.5665,77.6426
4228087,Karnataka,12.5003,76.0408
4228088,Karnataka,14.6726,76.0736
4228089,Maharashtra,21.0062,75.2746
4228090,Gujarat,20.7939,70.7003
4228091,Uttar Pradesh,26.4608,80.7699
4228092,Madhya Pradesh,23.2768,77.3722
4228093,Haryana,30.8077,76.9147
4228094,Uttar Pradesh,27.9439,77.8444
4228095,Himachal Pradesh,31.6178,76.5626
4228096,Himachal Pradesh,31.4514,76.52
4228097,Tamil Nadu,10.7743,79.6329
4228098,Madhya Pradesh,24.5837,77.7276
4228099,Madhya Pradesh,22.5992,80.3722
4228100,West Bengal,23.0688,87.3155
4228101,Tamil Nadu,12.96,79.0185
4228102,Madhya Pradesh,23.2183,80.3419
4228103,Rajasthan,23.5138,74.711
4228104,Chhattisgarh,23.3036,83.193
4228105,Andhra Pradesh,15.5905,77.3679
4228106,Madhya Pradesh,23.5953,78.3411
4228107,Tamil Nadu,9.4782,77.8109
4228108,Gujarat,21.4778,70.3351
4228109,Maharashtra,17.6805,75.9151
4228110,Madhya Pradesh,24.0201,76.3766
4228111,West Bengal,22.6705,88.8473
4228112,Jharkhand,23.0661,86.0344
4228113,Gujarat,23.8844,72.6214
4228114,Himachal Pradesh,32.6417,76.0736
4228115,West Bengal,23.7893,87.3758
4228116,Rajasthan,25.4502,72.5729
4228117,Maharashtra,19.2053,72.9579
4228118,Maharashtra,18.5626,73.949
4228119,Gujarat,22.5576,72.9674
4228120,Madhya Pradesh,23.5015,79.9239
4228121,Madhya Pradesh,24.0212,76.3746
4228122,Gujarat,22.2951,73.3155
4228123,Uttar Pradesh,25.7703,79.6701
4228124,Karnataka,13.0885,76.2052
4228125,Haryana,28.4152,77.0416
4228126,Tamil Nadu,10.6052,78.4159
4228127,Madhya Pradesh,25.3457,78.8032
4228128,Maharashtra,20.0519,78.9544
4228129,Maharashtra,19.3675,72.8166
4228130,Maharashtra,21.1412,79.0824
4228131,Gujarat,20.9069,73.3371
4228132,Uttar Pradesh,26.8614,82.1669
4228133,Karnataka,13.0705,77.7884
4228134,Delhi,28.5733,77.0754
4228135,West Bengal,26.7963,89.023
4228136,Maharashtra,20.6171,77.4995
4228137,Delhi,28.5374,77.2381
4228138,Maharashtra,18.5222,73.9317
4228139,Himachal Pradesh,31.1566,76.921
4228140,Rajasthan,27.7082,76.1948
4228141,Punjab,31.708,74.6525
4228142,Madhya Pradesh,23.3188,75.0608
4228143,Madhya Pradesh,24.1168,81.6299
4228144,Punjab,31.3674,75.5513
4228145,Kerala,11.5002,75.7932
4228146,Jharkhand,23.6986,86.5065
4228147,Maharashtra,20.2298,76.2588
4228148,Uttar Pradesh,25.4268,82.2178
4228149,Gujarat,21.7657,72.1478
4228150,Jharkhand,24.1944,85.5746
4228151,Rajasthan,27.0442,76.9229
4228152,Madhya Pradesh,26.3312,78.9514
4228153,Himachal Pradesh,32.1386,75.6889
4228154,West Bengal,22.8196,88.3746
4228155,Punjab,31.8412,74.762
4228156,Maharashtra,19.0143,72.8266
4228157,Haryana,29.1088,76.9478
4228158,Uttar Pradesh,27.1913,79.9335
4228159,Delhi,28.5656,77.0515
4228160,Andhra Pradesh,15.5527,79.4197
4228161,Himachal Pradesh,32.5817,76.0917
4228162,Madhya Pradesh,25.6532,78.4587
4228163,Uttar Pradesh,28.7618,78.5314
4228164,Rajasthan,25.3909,74.6867
4228165,Rajasthan,27.725,73.9599
4228166,Assam,26.1553,91.7785
4228167,Jharkhand,23.9836,86.0327
4228168,Uttar Pradesh,29.0578,77.708
4228169,Jharkhand,23.4181,85.2132
4228170,Rajasthan,25.1335,73.061
4228171,Jharkhand,24.0364,84.3186
4228172,Maharashtra,21.2364,77.7477
4228173,Uttar Pradesh,26.7749,82.1359
4228174,Uttar Pradesh,26.4159,82.9711
4228175,Maharashtra,20.4616,75.005
4228176,Bihar,26.1309,87.9181
4228177,Delhi,28.5761,77.1789
4228178,Tamil Nadu,12.235,79.6514
4228179,Madhya Pradesh,22.1654,76.86
4228180,Punjab,31.4806,74.793
4228181,Gujarat,24.1906,72.7662
4228182,Karnataka,16.7271,75.0601
4228183,Rajasthan,26.905,74.1349
4228184,Maharashtra,20.8343,78.2383
4228185,Uttar Pradesh,28.3804,78.8442
4228186,Kerala,10.8176,76.6649
4228187,Jharkhand,23.7836,85.9404
4228188,Tripura,23.8518,91.2883
4228189,Uttar Pradesh,28.325,78.5682
4228190,Uttar Pradesh,25.4554,78.549
4228191,Maharashtra,20.9558,79.4621
4228192,Assam,26.2734,90.4454
4228193,Maharashtra,19.7748,73.007
4228194,Uttar Pradesh,27.1973,78.0033
4228195,Rajasthan,28.8941,75.2873
4228196,Jharkhand,23.1354,84.1592
4228197,Gujarat,22.6063,73.4596
4228198,Uttar Pradesh,25.2718,81.3562
4228199,West Bengal,25.2273,88.7675
4228200,Haryana,28.9164,75.6074
4228201,Madhya Pradesh,22.7693,75.8927
4228202,Uttar Pradesh,26.9013,81.0888
4228203,Madhya Pradesh,23.2832,79.6983
4228204,Maharashtra,18.4607,73.8216
4228205,Odisha,21.1629,86.05
4228206,Gujarat,22.9518,69.3186
4228207,Uttar Pradesh,26.3439,81.1668
4228208,Karnataka,16.1353,77.2108
4228209,Gujarat,23.2983,72.3297
4228210,Uttar Pradesh,28.5307,77.5319
4228211,Uttar Pradesh,26.7601,82.1409
4228212,Uttar Pradesh,27.8873,79.9136
4228213,Maharashtra,17.3217,73.8588
4228214,Uttar Pradesh,28.632,78.5308
4228215,Chhattisgarh,22.7025,82.1138
4228216,Madhya Pradesh,24.9016,80.2584
4228217,Maharashtra,20.3861,78.1287
4228218,West Bengal,22.576,88.3596
4276728,Uttarakhand,29.8543,77.888
4276729,Uttarakhand,29.8543,77.888
4276730,Uttarakhand,29.8637,77.8693
4276731,Uttarakhand,29.8783,77.8816
4276732,Uttarakhand,30.6889,77.8722
4276733,Uttarakhand,29.7905,77.8706
4276734,Uttarakhand,29.7875,77.8568
4276735,Uttarakhand,29.8335,77.8316
4276736,Uttarakhand,29.9411,77.8124
4276737,Uttarakhand,30.3888,77.8111
4276738,Uttarakhand,29.8692,77.7919
4276739,Uttarakhand,30.4615,77.7627
4276740,Uttarakhand,30.4613,77.7626
4228219,Karnataka,12.9483,77.6169
4228220,Rajasthan,26.7517,77.8631
4228221,Delhi,28.5386,77.2544
4228222,Uttar Pradesh,27.7128,77.9418
4228223,Madhya Pradesh,22.0427,80.7089
4228224,Uttar Pradesh,28.83,78.7417
4228225,Uttar Pradesh,25.6122,81.3605
4228226,Maharashtra,20.7603,79.8819
4228227,Maharashtra,19.6935,73.548
4228228,Bihar,25.7492,86.0292
4228229,Kerala,8.6128,76.8104
4228230,Telangana,17.5702,80.5705
4228231,Gujarat,21.9148,72.8988
4228232,Maharashtra,20.0534,76.5638
4228233,Uttar Pradesh,29.3324,77.8513
4228234,Maharashtra,16.2278,74.4559
4228235,West Bengal,22.5634,87.6125
4228236,Maharashtra,19.9459,79.2957
4228237,Maharashtra,19.7424,74.4781
4228238,Haryana,27.8572,77.1568
4228239,Maharashtra,21.3563,74.8828
4228240,Chhattisgarh,22.0824,82.1358
4228241,Chhattisgarh,20.2697,81.4929
4228242,Odisha,20.6776,86.6444
4228243,Bihar,25.6265,87.4013
4228244,Uttar Pradesh,26.3816,82.3788
4228245,Kerala,12.4222,75.2459
4228246,Karnataka,15.8278,75.5414
4228247,Maharashtra,20.0534,76.9873
4228248,Andhra Pradesh,16.6803,81.5441
4228249,Maharashtra,16.7473,74.7047
4228250,Tamil Nadu,10.8207,78.6926
4228251,Gujarat,24.2218,72.2462
4228252,Uttar Pradesh,25.36,82.7269
4228253,Maharashtra,20.7986,79.9873
4228254,Maharashtra,18.0504,73.02
4228255,Uttar Pradesh,26.456,83.2533
4228256,Uttar Pradesh,28.2,79.5409
4228257,Tamil Nadu,9.9633,78.1265
4228258,Maharashtra,19.8674,75.6947
4228259,Madhya Pradesh,22.3615,74.7957
4228260,Maharashtra,17.0366,74.6041
4228261,Rajasthan,25.1925,74.5558
4228262,Gujarat,22.3608,73.0608
4228263,Punjab,30.3384,76.3948
4228264,Madhya Pradesh,22.6132,79.2185
4228265,Gujarat,20.7866,73.0648
4228266,West Bengal,26.5265,88.7254
4228267,Maharashtra,20.4269,73.5619
4228268,Andhra Pradesh,17.706,83.1763
4228269,Uttar Pradesh,25.8007,82.0384
4228270,Madhya Pradesh,22.9692,76.0439
4228271,Maharashtra,19.936,74.6027
4228272,Rajasthan,26.3199,71.4618
4228273,Rajasthan,25.5141,75.5371
4228274,Rajasthan,23.5647,73.7424
4228275,Gujarat,23.17,72.8238
4228276,West Bengal,23.6136,87.1137
4228277,Nagaland,25.9018,93.7369
4228278,Punjab,31.309,75.5659
4228279,Madhya Pradesh,21.7703,80.0565
4228280,Rajasthan,27.3976,74.6658
4228281,Uttar Pradesh,26.9785,82.9233
4228282,Haryana,28.4616,76.9963
4228283,Uttar Pradesh,27.2841,81.9187
4228284,Himachal Pradesh,30.9078,77.101
4228285,Kerala,11.3834,75.7374
4228286,Puducherry,11.8703,79.6313
4228287,Karnataka,13.1366,78.1332
4228288,Maharashtra,21.1163,79.1036
4228289,Gujarat,22.2744,73.7058
4228290,Maharashtra,18.5322,73.8374
4228291,Andhra Pradesh,16.9942,81.7748
4228292,Delhi,28.5162,77.1784
4228293,Madhya Pradesh,22.7203,75.8561
4228294,Rajasthan,28.3092,75.7326
4228295,Uttar Pradesh,25.6942,82.8455
4228296,Uttar Pradesh,25.7503,83.2961
4228297,Rajasthan,27.9731,75.5489
4228298,West Bengal,22.9732,88.4968
4228299,Uttar Pradesh,25.9839,81.2868
4228300,Gujarat,24.1316,72.4716
4228301,Gujarat,23.6127,73.0944
4228302,Uttar Pradesh,27.322,80.626
4228303,Gujarat,23.018,72.5587
4228304,Bihar,26.6639,84.7121
4228305,Maharashtra,17.6621,75.905
4228306,Madhya Pradesh,22.0723,75.194
4228307,Kerala,11.9691,76.0463
4228308,Karnataka,13.4409,76.9032
4228309,Bihar,25.249,86.9854
4228310,Andhra Pradesh,17.9514,83.1205
4228311,Tamil Nadu,13.0739,80.1977
4228312,Kerala,9.7828,76.5319
4228313,Madhya Pradesh,23.1621,79.899
4228314,Maharashtra,18.194,76.0414
4228315,Gujarat,23.9075,73.3247
4228316,Maharashtra,20.8724,79.215
4228317,Maharashtra,21.027,76.8414
4228318,Maharashtra,20.81,75.7767
4228319,Madhya Pradesh,22.9496,79.1931
4228320,Himachal Pradesh,32.7413,76.0426
4228321,Maharashtra,18.624,73.7998
4228322,Gujarat,22.6957,73.1089
4228323,Gujarat,21.8058,71.5149
4228324,Uttar Pradesh,24.7661,78.2533
4228325,Madhya Pradesh,22.3681,79.9066
4228326,Gujarat,21.0661,73.372
4228327,Maharashtra,21.0155,75.5642
4228328,Madhya Pradesh,24.7584,78.8253
4228329,Uttar Pradesh,27.2147,78.2373
4228330,Maharashtra,20.9235,77.7525
4228331,Karnataka,14.0746,75.2138
4228332,Uttar Pradesh,26.2094,83.9545
4228333,Uttar Pradesh,25.2957,82.9422
4228334,Madhya Pradesh,23.1968,79.9992
4228335,Rajasthan,26.4482,74.6383
4228336,Himachal Pradesh,31.7505,76.5659
4228337,Gujarat,22.7681,73.6184
4228338,Karnataka,15.7701,76.4044
4228339,Uttar Pradesh,29.0607,79.0658
4228340,Uttar Pradesh,25.7203,83.519
4228341,Maharashtra,21.203,78.1851
4228342,Rajasthan,23.7154,73.6912
4228343,Kerala,8.7523,77.0005
4228344,Maharashtra,19.2771,72.8718
4228345,Maharashtra,20.1464,76.6697
4228346,Odisha,19.3883,84.7546
4228347,Uttar Pradesh,26.6741,79.7768
4228348,Madhya Pradesh,22.3391,77.0923
4228349,Maharashtra,18.9949,72.838
4228350,Bihar,25.543,87.5692
4228351,Maharashtra,19.2971,72.843
4228352,Karnataka,16.313,77.2815
4228353,Maharashtra,20.7908,79.636
4228354,Haryana,28.4215,77.09
4228355,Rajasthan,25.2924,74.3175
4228356,Gujarat,22.209,72.9035
4228357,Rajasthan,25.3073,74.4897
4228358,West Bengal,25.4056,88.5188
4228359,Uttar Pradesh,28.2665,77.6658
4228360,Tamil Nadu,11.1332,79.0709
4228361,Uttar Pradesh,26.9407,77.936
4228362,Gujarat,23.243,72.5004
4228363,Madhya Pradesh,23.2821,79.6981
4228364,Rajasthan,25.445,75.9608
4228365,Uttarakhand,29.6023,79.659
4228366,Maharashtra,19.0528,72.836
4228367,Madhya Pradesh,22.3732,77.224
4228368,West Bengal,23.8497,86.9029
4228369,Madhya Pradesh,21.8272,76.3461
4228370,Punjab,31.028,75.7873
4228371,Kerala,9.7834,76.7628
4228372,Rajasthan,27.0333,75.4608
4228373,Uttar Pradesh,25.9157,82.0945
4228374,Maharashtra,20.5532,74.5273
4228375,Uttar Pradesh,26.1261,80.5859
4228376,Maharashtra,20.935,77.7475
4228377,Maharashtra,17.4909,73.2639
4228378,Uttar Pradesh,28.5929,77.787
4228379,Odisha,19.5791,83.7443
4228380,Uttar Pradesh,26.8702,81.9434
4228381,Madhya Pradesh,23.1373,79.6645
4228382,Rajasthan,26.2843,76.462
4228383,Madhya Pradesh,23.7611,81.1214
4228384,Rajasthan,26.1841,72.0896
4228385,Tamil Nadu,13.0661,80.2566
4228386,Delhi,28.587,77.0436
4228387,Bihar,24.6306,85.2192
4228388,Jharkhand,24.3021,84.2016
4228389,Rajasthan,24.1617,73.5378
4228390,Uttar Pradesh,26.549,82.2436
4228391,Uttar Pradesh,27.1721,83.2646
4228392,Madhya Pradesh,24.3194,79.1254
4228393,Gujarat,22.8436,69.7269
4228394,Maharashtra,20.9048,79.6692
4228395,Haryana,28.4147,77.3086
4228396,Maharashtra,20.4198,73.9057
4228397,Uttar Pradesh,26.807,84.0411
4228398,Karnataka,16.2927,74.5538
4228399,Maharashtra,20.434,80.1878
4228400,West Bengal,22.7213,87.6811
4228401,Uttar Pradesh,25.6634,84.0043
4228402,Madhya Pradesh,22.0093,77.6701
4228403,Maharashtra,20.5422,76.172
4228404,Gujarat,21.4984,70.1386
4228405,Gujarat,22.3042,73.1556
4228406,Gujarat,21.7624,72.152
4228407,Rajasthan,27.7804,77.2924
4228408,Gujarat,21.8713,73.5037
4228409,Uttar Pradesh,27.4679,79.4412
4228410,Maharashtra,19.4096,76.7724
4228411,Bihar,25.4083,87.5886
4228412,Uttar Pradesh,26.8498,79.3668
4228413,Gujarat,22.6846,71.8309
4228414,Telangana,17.4444,78.3871
4228415,Maharashtra,18.6728,73.7324
4228416,Jharkhand,23.8056,86.4323
4228417,Uttar Pradesh,26.2255,81.2401
4228418,Maharashtra,18.6199,73.8177
4228419,Jharkhand,24.12,85.8036
4228420,Maharashtra,19.2357,72.8639
4228421,Kerala,12.3225,75.3582
4228422,Madhya Pradesh,23.9948,77.135
4228423,Gujarat,22.9975,72.6121
4228424,Tamil Nadu,8.4182,77.9488
4228425,Madhya Pradesh,22.743,75.8476
4228426,Gujarat,23.8366,73.0015
4228427,Jharkhand,24.4912,86.6937
4228428,Rajasthan,28.2118,73.5762
4228429,Maharashtra,20.9809,76.4387
4228430,Gujarat,22.845,71.1228
4228431,Punjab,31.2603,74.9954
4228432,Tamil Nadu,11.451,77.4338
4228433,Assam,27.2344,94.1023
4228434,Bihar,25.0861,87.1598
4228435,Madhya Pradesh,26.229,78.2258
4228436,Odisha,21.4669,83.9772
4228437,Maharashtra,19.0629,72.9264
4228438,Rajasthan,26.8479,75.7692
4228439,Uttar Pradesh,24.8622,78.5873
4228440,Uttar Pradesh,25.953,82.535
4228441,Maharashtra,20.6181,80.3294
4228442,Chhattisgarh,21.9803,83.189
4228443,Gujarat,21.6393,69.6136
4228444,Maharashtra,21.0465,75.7839
4228445,Madhya Pradesh,24.5802,81.4388
4228446,Punjab,31.0469,75.6563
4228447,Uttar Pradesh,28.9192,77.9737
4228448,Rajasthan,27.6399,75.04
4228449,Maharashtra,20.2598,75.1359
4228450,Punjab,32.0414,75.4023
4228451,Uttar Pradesh,27.4371,78.1366
4228452,Rajasthan,27.4635,73.6197
4228453,Uttar Pradesh,26.5643,83.0915
4228454,Gujarat,23.4283,72.6528
4228455,Gujarat,22.742,71.6361
4228456,Karnataka,13.0046,77.9374
4228457,Gujarat,24.2576,72.1847
4228458,Maharashtra,17.8155,76.2783
4228459,Haryana,30.6634,76.8566
4228460,Rajasthan,25.2345,74.0279
4228461,Uttar Pradesh,29.9693,77.5351
4228462,Maharashtra,20.1937,76.012
4228463,Himachal Pradesh,32.1463,76.2777
4228464,Karnataka,12.6613,76.257
4228465,Gujarat,20.9062,73.3332
4228466,Maharashtra,19.2697,72.9672
4228467,Tamil Nadu,13.1132,80.2923
4228468,Maharashtra,17.0364,74.6068
4228469,Maharashtra,21.392,79.3072
4228470,Haryana,28.4784,77.0469
4228471,Jharkhand,23.4225,84.6546
4228472,Tamil Nadu,10.9881,76.9369
4228473,Rajasthan,27.012,75.7677
4228474,Andhra Pradesh,14.512,78.3449
4228475,West Bengal,23.2152,87.0322
4228476,Rajasthan,27.2512,74.0925
4228477,West Bengal,22.6029,88.3429
4228478,Jharkhand,23.794,86.4382
4228479,Jharkhand,25.3097,87.5675
4228480,Maharashtra,17.6942,74.1595
4228481,Madhya Pradesh,23.16,79.9298
4228482,Gujarat,22.4183,72.9885
4228483,Punjab,30.8994,75.8242
4228484,Tamil Nadu,12.9441,80.1342
4228485,Punjab,31.3737,75.0039
4228486,Chhattisgarh,22.7148,82.08
4228487,Jharkhand,23.8072,85.2673
4228488,Maharashtra,16.0131,73.6892
4228489,Maharashtra,20.9286,77.7505
4228490,Uttar Pradesh,26.8098,79.3947
4228491,Maharashtra,18.5827,73.9804
4228492,Jharkhand,23.7867,86.4179
4228493,Rajasthan,29.6274,74.3026
4228494,Uttar Pradesh,25.4367,79.8284
4228495,Odisha,18.8606,82.8596
4228496,Uttar Pradesh,29.9651,77.5461
4228497,West Bengal,22.7495,88.3463
4228498,Madhya Pradesh,23.8451,78.734
4228499,Uttar Pradesh,28.9874,77.7102
4228500,Jharkhand,23.4372,84.6164
4228501,Madhya Pradesh,22.6024,80.3701
4228502,Uttar Pradesh,28.5113,80.1463
4228503,Maharashtra,21.0867,78.0619
4228504,West Bengal,23.4969,87.3325
4228505,Odisha,21.6521,87.29
4228506,West Bengal,22.5444,88.3542
4228507,Uttar Pradesh,30.0318,77.4461
4228508,Jharkhand,24.1233,83.7848
4228509,Maharashtra,18.2719,75.4544
4228510,Uttar Pradesh,25.6807,81.301
4228511,Gujarat,22.0582,74.012
4228512,Karnataka,15.2791,76.3883
4228513,Maharashtra,21.107,79.1972
4228514,Uttar Pradesh,25.7287,82.4649
4228515,Gujarat,20.8443,70.4822
4228516,Bihar,26.6579,84.9167
4228517,Assam,26.6843,93.9314
4228518,Rajasthan,26.3819,76.4834
4228519,Rajasthan,26.8347,75.8342
4228520,Madhya Pradesh,24.7384,80.1947
4228521,Uttar Pradesh,29.3112,77.2181
4228522,Maharashtra,19.1198,72.9348
4228523,Maharashtra,20.5297,73.9026
4228524,Kerala,11.8142,75.6257
4228525,Uttar Pradesh,26.76,83.2142
4228526,Bihar,26.1389,85.3488
4228527,Gujarat,21.3741,71.6686
4228528,Uttar Pradesh,28.7799,79.4918
4228529,Rajasthan,27.018,77.1765
4228530,Madhya Pradesh,21.8982,77.9056
4228531,Uttar Pradesh,27.2864,82.2045
4228532,Uttar Pradesh,26.0875,81.793
4228533,Haryana,28.4208,77.0391
4228534,Himachal Pradesh,31.0162,77.1952
4228535,Gujarat,22.1919,69.9629
4228536,Telangana,17.4215,78.4155
4228537,Gujarat,21.5287,70.4503
4228538,Uttar Pradesh,26.8471,82.2004
4228539,Rajasthan,27.3126,77.3779
4228540,West Bengal,26.323,89.4432
4228541,Gujarat,22.8657,71.7805
4228542,Kerala,11.4969,75.648
4228543,Uttar Pradesh,28.9773,77.9285
4228544,Himachal Pradesh,32.4434,76.4637
4228545,Delhi,28.6296,77.0514
4228546,Uttar Pradesh,24.7317,83.403
4228547,Assam,26.1275,90.0274
4228548,Gujarat,22.7453,73.9992
4228549,Bihar,25.126,84.8107
4228550,Rajasthan,26.8541,75.8094
4228551,Uttar Pradesh,25.3138,79.0125
4228552,Rajasthan,27.6039,75.4145
4228553,Uttar Pradesh,26.2326,83.0986
4228554,Rajasthan,26.6153,76.1354
4228555,Maharashtra,20.931,77.7516
4228556,Rajasthan,26.6716,76.8623
4228557,Punjab,29.9369,75.8131
4228558,Bihar,26.0686,84.8966
4228559,Uttar Pradesh,28.9098,77.5355
4228560,Uttar Pradesh,25.277,83.0067
4228561,Uttar Pradesh,27.4484,81.1637
4228562,Odisha,20.3819,85.5338
4228563,Andhra Pradesh,13.1509,78.9905
4228564,Uttarakhand,30.4252,79.3105
4228565,Uttar Pradesh,27.1199,81.543
4228566,Karnataka,14.3565,75.7409
4228567,West Bengal,22.5825,88.3231
4228568,Rajasthan,24.1804,75.8332
